,Region,0
0,AUS,17.895256768214704
1,BRA,23.57088246391257
2,CAN,9.251040971792905
3,CHI,16.294753470325272
4,EEU,13.698259485632278
5,GBR,12.585950810928134
6,IND,27.14693540395841
7,JSHK,16.86726906489666
8,MENA,21.811835202825577
9,MEX,18.950990227994826
10,RUS,8.159951969447667
11,SAF,18.129211745796557
12,SAP,27.214488850340775
13,SLA,22.0563090352036
14,SOV,13.743630643866942
15,SSA,25.437388307504122
16,USA,16.50328027914045
17,WEU,13.765782130761416
