,Region,0
0,AUS,21.170604230093392
1,BRA,26.832221868145115
2,CAN,13.80084852876375
3,CHI,20.114362272061193
4,EEU,17.491815759847547
5,GBR,15.060109482104654
6,IND,30.647033586740744
7,JSHK,20.118011988249926
8,MENA,25.837789610041323
9,MEX,22.659194326851143
10,RUS,13.01179467563998
11,SAF,22.012096061009053
12,SAP,30.10987448005375
13,SLA,25.241174296875993
14,SOV,17.923008690436493
15,SSA,28.612109115220388
16,USA,20.152368564531415
17,WEU,17.09080701456304
