,Region,0
0,AUS,21.96731036946929
1,BRA,27.625520642147634
2,CAN,14.907558475053957
3,CHI,21.04345630491587
4,EEU,18.414572691413415
5,GBR,15.661931861580024
6,IND,31.49840882039051
7,JSHK,20.908733239876398
8,MENA,26.81707581720191
9,MEX,23.561189918464834
10,RUS,14.191972631200267
11,SAF,22.956581434979658
12,SAP,30.814157471065013
13,SLA,26.01587125241792
14,SOV,18.93961416122368
15,SSA,29.3843385008811
16,USA,21.039984633950837
17,WEU,17.899596851163434
