,Region,0
0,AUS,18.6919629075906
1,BRA,24.364181237915083
2,CAN,10.357750918083115
3,CHI,17.22384750317996
4,EEU,14.621016417198158
5,GBR,13.187773190403504
6,IND,27.998310637608167
7,JSHK,17.657990316523133
8,MENA,22.791121409986168
9,MEX,19.852985819608527
10,RUS,9.340129925007963
11,SAF,19.073697119767164
12,SAP,27.918771841352044
13,SLA,22.831005990745535
14,SOV,14.760236114654132
15,SSA,26.209617693164834
16,USA,17.390896348559874
17,WEU,14.57457196736181
