,Region,0
0,AUS,17.6296880550894
1,BRA,23.30644953924506
2,CAN,8.882137656362836
3,CHI,15.985055459373715
4,EEU,13.390673841776987
5,GBR,12.38534335110301
6,IND,26.863143659408482
7,JSHK,16.6036953143545
8,MENA,21.485406467105378
9,MEX,18.650325030790263
10,RUS,7.766559317594235
11,SAF,17.81438328780635
12,SAP,26.979727853337025
13,SLA,21.798076716689625
14,SOV,13.404762153604544
15,SSA,25.179978512283885
16,USA,16.207408256000644
17,WEU,13.496185518561282
