,Region,0
0,AUS,20.816512612592998
1,BRA,26.479644635255116
2,CAN,13.30897744152366
3,CHI,19.70143159079245
4,EEU,17.081701568040486
5,GBR,14.792632869004493
6,IND,30.268644594007522
7,JSHK,19.766580320860385
8,MENA,25.40255129574773
9,MEX,22.258307397245055
10,RUS,12.487271139835407
11,SAF,21.592324783688785
12,SAP,29.796859817382078
13,SLA,24.896864538857354
14,SOV,17.4711840367533
15,SSA,28.26889605492673
16,USA,19.75787253367834
17,WEU,16.731344864962864
