,Region,0
0,AUS,19.577191951341604
1,BRA,25.2456243201401
2,CAN,11.587428636183342
3,CHI,18.256174206351833
4,EEU,15.646301896715796
5,GBR,13.856464723153918
6,IND,28.944283119441234
7,JSHK,18.536569484996992
8,MENA,23.879217195720152
9,MEX,20.855203143623747
10,RUS,10.6514387645194
11,SAF,20.123125313067842
12,SAP,28.701308498031228
13,SLA,23.69178038579213
14,SOV,15.889797748862124
15,SSA,27.06765034389896
16,USA,18.37713642569257
17,WEU,15.47322734136225
