,Region,0
0,AUS,18.514917098840403
1,BRA,24.187892621470084
2,CAN,10.11181537446307
3,CHI,17.017382162545587
4,EEU,14.415959321294629
5,GBR,13.054034883853419
6,IND,27.809116141241557
7,JSHK,17.48227448282836
8,MENA,22.57350225283937
9,MEX,19.65254235480548
10,RUS,9.077868157105675
11,SAF,18.863811481107028
12,SAP,27.762264510016205
13,SLA,22.65885111173622
14,SOV,14.534323787812536
15,SSA,26.038011163018005
16,USA,17.193648333133336
17,WEU,14.394840892561723
