,Region,0
0,AUS,15.859229967587405
1,BRA,21.543563374795035
2,CAN,6.422782220162376
3,CHI,13.920402053029967
4,EEU,11.340102882741705
5,GBR,11.047960285602185
6,IND,24.971198695742352
7,JSHK,14.846536977406789
8,MENA,19.309214895637403
9,MEX,16.645890382759816
10,RUS,5.143941638571361
11,SAF,15.715526901204996
12,SAP,25.414654539978656
13,SLA,20.076527926596437
14,SOV,11.14563888518857
15,SSA,23.463913210815626
16,USA,14.234928101735251
17,WEU,11.6988747705604
