,Region,0
0,AUS,21.61321875196889
1,BRA,27.272943409257625
2,CAN,14.415687387813863
3,CHI,20.630525623647127
4,EEU,18.00445849960636
5,GBR,15.39445524847986
6,IND,31.12001982765728
7,JSHK,20.55730157248685
8,MENA,26.381837502908315
9,MEX,23.160302988858746
10,RUS,13.667449095395696
11,SAF,22.53681015765939
12,SAP,30.501142808393343
13,SLA,25.671561494399285
14,SOV,18.487789507540487
15,SSA,29.04112544058745
16,USA,20.64548860309776
17,WEU,17.540134701563257
