,Region,0
0,AUS,19.400146142591403
1,BRA,25.069335703695096
2,CAN,11.341493092563299
3,CHI,18.049708865717456
4,EEU,15.441244800812266
5,GBR,13.722726416603837
6,IND,28.755088623074624
7,JSHK,18.360853651302218
8,MENA,23.661598038573356
9,MEX,20.654759678820703
10,RUS,10.389176996617113
11,SAF,19.913239674407706
12,SAP,28.544801166695393
13,SLA,23.519625506782813
14,SOV,15.663885422020524
15,SSA,26.89604381375214
16,USA,18.17988841026603
17,WEU,15.293496266562164
