,Region,0
0,AUS,18.249348385715106
1,BRA,23.92345969680257
2,CAN,9.742912059032998
3,CHI,16.70768415159402
4,EEU,14.108373677439333
5,GBR,12.853427424028299
6,IND,27.52532439669163
7,JSHK,17.218700732286205
8,MENA,22.24707351711917
9,MEX,19.351877157600914
10,RUS,8.684475505252243
11,SAF,18.548983023116826
12,SAP,27.527503513012448
13,SLA,22.400618793222236
14,SOV,14.195455297550138
15,SSA,25.78060136779777
16,USA,16.897776309993525
17,WEU,14.125244280361592
