,Region,0
0,AUS,16.744459011338403
1,BRA,22.425006457020046
2,CAN,7.652459938262604
3,CHI,14.952728756201841
4,EEU,12.365388362259345
5,GBR,11.716651818352595
6,IND,25.917171177575415
7,JSHK,15.725116145880644
8,MENA,20.397310681371398
9,MEX,17.648107706775036
10,RUS,6.455250478082798
11,SAF,16.76495509450567
12,SAP,26.197191196657837
13,SLA,20.93730232164303
14,SOV,12.275200519396558
15,SSA,24.321945861549754
16,USA,15.221168178867945
17,WEU,12.59753014456084
