,Region,0
0,AUS,16.036275776337604
1,BRA,21.719851991240038
2,CAN,6.66871776378242
3,CHI,14.126867393664341
4,EEU,11.54515997864523
5,GBR,11.181698592152266
6,IND,25.160393192108963
7,JSHK,15.022252811101556
8,MENA,19.526834052784203
9,MEX,16.84633384756286
10,RUS,5.406203406473648
11,SAF,15.925412539865132
12,SAP,25.57116187131449
13,SLA,20.248682805605753
14,SOV,11.371551212030166
15,SSA,23.635519740962454
16,USA,14.43217611716179
17,WEU,11.878605845360491
