,Region,0
0,AUS,20.639466803842794
1,BRA,26.303356018810113
2,CAN,13.063041897903616
3,CHI,19.494966250158072
4,EEU,16.876644472136963
5,GBR,14.658894562454408
6,IND,30.079450097640912
7,JSHK,19.590864487165618
8,MENA,25.18493213860094
9,MEX,22.057863932442007
10,RUS,12.22500937193312
11,SAF,21.382439145028645
12,SAP,29.640352486046247
13,SLA,24.724709659848035
14,SOV,17.2452717099117
15,SSA,28.097289524779917
16,USA,19.5606245182518
17,WEU,16.551613790162776
