,Region,0
0,AUS,18.8690087163408
1,BRA,24.540469854360087
2,CAN,10.603686461703157
3,CHI,17.43031284381433
4,EEU,14.826073513101685
5,GBR,13.321511496953585
6,IND,28.187505133974785
7,JSHK,17.833706150217903
8,MENA,23.008740567132964
9,MEX,20.053429284411568
10,RUS,9.60239169291025
11,SAF,19.283582758427304
12,SAP,28.075279172687882
13,SLA,23.003160869754847
14,SOV,14.986148441495732
15,SSA,26.381224223311662
16,USA,17.588144363986416
17,WEU,14.754303042161899
