,Region,0
0,AUS,20.90503551696809
1,BRA,26.567788943477616
2,CAN,13.431945213333682
3,CHI,19.804664261109632
4,EEU,17.184230115992253
5,GBR,14.859502022279528
6,IND,30.363241842190824
7,JSHK,19.854438237707775
8,MENA,25.511360874321127
9,MEX,22.358529129646573
10,RUS,12.618402023786551
11,SAF,21.69726760301885
12,SAP,29.875113483049997
13,SLA,24.982941978362014
14,SOV,17.584140200174097
15,SSA,28.35469932000015
16,USA,19.856496541391607
17,WEU,16.82121040236291
